,bike_price,km_driven,make_year,bike_name,bike_model,bike_address,state
7330,"₹ 1,45,000","24,000 km",2018.0,Royal Enfield,Bullet,"Urban Estate, Ludhiana, Punjab",Punjab
7331,"₹ 29,000","17,000 km",2010.0,Hero Honda,Splendor,"Dhaki, Pathankot, Punjab",Punjab
7332,"₹ 70,000","10,000 km",1995.0,Royal Enfield,Bullet,"Bhojowal, Jalandhar, Punjab",Punjab
7333,"₹ 1,35,000","20,000 km",2010.0,Royal Enfield,Bullet,"Daulatpura, Jalandhar, Punjab",Punjab
7334,"₹ 50,000","20,983 km",2017.0,Hero,Splendor,"Behrampur, Gurdaspur, Punjab",Punjab
7335,"₹ 1,35,000","22,000 km",2016.0,Royal Enfield,Bullet,"Gurunanak Mohalla, Bhikhiwind, Punjab",Punjab
7336,"₹ 1,85,000","2,300 km",2020,Other Brands,Others,"Maholiya, Khatima, Uttaranchal",Uttaranchal
7337,"₹ 12,000","50,000 km",2002,Hero,Passion,"Sarasvati Vihar, Dehradun, Uttaranchal",Uttaranchal
7338,"₹ 49,999","19,632 km",2018,Honda,CB,"CPWD Colony, Dehradun, Uttaranchal",Uttaranchal
7339,"₹ 25,000","28,200 km",2013,Bajaj,Discover,"Central Hope Town, Selaqui, Uttaranchal",Uttaranchal
7340,"₹ 37,000","36,000 km",2014,Bajaj,Pulsar,"Salempur Mahdood, SIDCUL Haridwar, Uttaranchal",Uttaranchal
7341,"₹ 28,500","540,200 km",2011,Yamaha,SZ,"Shaktigarh, Uttaranchal, India",Uttaranchal
7342,"₹ 27,000","44,566 km",2012,Bajaj,Platina,"Pandari, Sitarganj, Uttaranchal",Uttaranchal
7343,"₹ 56,000",20 km,2019,Hero,Splendor,"Raipur, Haridwar, Uttaranchal",Uttaranchal
7344,"₹ 50,000","35,000 km",2018,Hero,Splendor,"Tirgarhi, Jaspur, Uttaranchal",Uttaranchal
7345,"₹ 99,000","22,000 km",2017,KTM,Duke 200,"Haripur, Dehradun, Uttaranchal",Uttaranchal
7346,"₹ 1,55,000","2,800 km",2021,Yamaha,Others,"BT Ganj, Roorkee, Uttaranchal",Uttaranchal
7347,"₹ 25,000","27,000 km",2011,TVS,Apache RTR,"Rampur, Roorkee, Uttaranchal",Uttaranchal
7348,"₹ 40,000","25,000 km",2016,Hero,Splendor,"Naya Goan, Dehradun, Uttaranchal",Uttaranchal
7349,"₹ 60,000","20,000 km",2019,Bajaj,Pulsar,"Kichha, Rudrapur, Uttaranchal",Uttaranchal
7350,"₹ 88,000","14,500 km",2020,TVS,Apache RTR,"Baruwala Grant, Doiwala, Uttaranchal",Uttaranchal
7351,"₹ 28,000","50,000 km",2009,Bajaj,Discover,"Lakhanpur, Ramnagar, Uttaranchal",Uttaranchal
7352,"₹ 40,000","21,000 km",2018,Bajaj,CT 100,"Fulsungi, Rudrapur, Uttaranchal",Uttaranchal
7353,"₹ 65,000","30,000 km",2017,Bajaj,Pulsar,"Bamoritalli Bandobasti, Haldwani, Uttaranchal",Uttaranchal
7354,"₹ 50,000","22,000 km",2016,Bajaj,Others,"Old Dalanwala, Dehradun, Uttaranchal",Uttaranchal
7355,"₹ 29,999","36,255 km",2013,Bajaj,Avenger,"CPWD Colony, Dehradun, Uttaranchal",Uttaranchal
7356,"₹ 1,88,000","5,200 km",2021,Honda,Others,"Mukarrabpur, Piran Kaliyar, Uttaranchal",Uttaranchal
7357,"₹ 16,500","25,485 km",2007,Hero Honda,CD Deluxe,"Shahpur, Bhagwanpur, Uttaranchal",Uttaranchal
7358,"₹ 57,000","30,000 km",2017,Bajaj,Avenger,"Vishnu Vihar, Dehradun, Uttaranchal",Uttaranchal
7359,"₹ 1,40,000",45 km,2020,Royal Enfield,Bullet,"Kichha, Rudrapur, Uttaranchal",Uttaranchal
7360,"₹ 80,000","13,600 km",2019,Bajaj,Pulsar,"Basedi, Laksar, Uttaranchal",Uttaranchal
7361,"₹ 62,000","45,000 km",2018,TVS,Apache RTR,"Dhandera, Roorkee, Uttaranchal",Uttaranchal
7362,"₹ 11,000","45,854 km",2005,Hero Honda,CD Deluxe,"Salempur, Roorkee, Uttaranchal",Uttaranchal
7363,"₹ 15,000","60,000 km",2010,Yamaha,FZ,"Rampur, Roorkee, Uttaranchal",Uttaranchal
7364,"₹ 70,000","45,000 km",2014,Royal Enfield,Bullet,"West Amber Talab, Roorkee, Uttaranchal",Uttaranchal
7365,"₹ 45,000","34,000 km",2017,Bajaj,Pulsar,"Roshanabad, Haridwar, Uttaranchal",Uttaranchal
7366,"₹ 1,65,000","22,000 km",2019,Royal Enfield,Classic,"Shahpur, Bhagwanpur, Uttaranchal",Uttaranchal
7367,"₹ 44,500","22,000 km",2012,Yamaha,Others,"Paltan Bazar, Dehradun, Uttaranchal",Uttaranchal
7368,"₹ 1,20,000","3,000 km",2021,TVS,Apache RTR,"Kempty, Mussoorie, Uttaranchal",Uttaranchal
7369,"₹ 32,000","42,000 km",2014,Bajaj,Avenger,"Haldwani Talli, Haldwani, Uttaranchal",Uttaranchal
7370,"₹ 12,500","78,000 km",2006,Bajaj,CT 100,"Lamara, Rudrapur, Uttaranchal",Uttaranchal
7371,"₹ 45,000","46,000 km",2017,TVS,Apache RTR,"Shivlalpur Riunia, Ramnagar, Uttaranchal",Uttaranchal
7372,"₹ 60,000","40,000 km",2016,Bajaj,Pulsar,"Edanbagh, Herbertpur, Uttaranchal",Uttaranchal
7373,,,,,,,Uttaranchal
7374,"₹ 5,50,000","7,500 km",2018,Honda,CBR,"Dile Ram Nagar, Dehradun, Uttaranchal",Uttaranchal
7375,"₹ 40,000","58,000 km",2012,Bajaj,Pulsar,"Sanik Colony, Dehradun, Uttaranchal",Uttaranchal
7376,"₹ 70,000","25,000 km",2018,Yamaha,FZS,"Azad Nagar, Roorkee, Uttaranchal",Uttaranchal
7377,"₹ 65,000",0 km,1986,Royal Enfield,Bullet,"Jhanda Mohalla, Dehradun, Uttaranchal",Uttaranchal
7378,"₹ 26,000","45,000 km",2014,Hero,Glamour,"MDDA Dehradun, Dehradun, Uttaranchal",Uttaranchal
7379,"₹ 72,000","9,200 km",2021,Hero,Splendor,"Padali Gujar, Roorkee, Uttaranchal",Uttaranchal
7380,"₹ 82,000","38,000 km",1996,Royal Enfield,Bullet,"Dadpur Govindpur, Bahadarabad, Uttaranchal",Uttaranchal
7381,"₹ 72,000","25,000 km",2013,Royal Enfield,Classic,"Nehrugram, Dehradun, Uttaranchal",Uttaranchal
7382,"₹ 1,35,000","15,904 km",2017,Royal Enfield,Bullet,"Kachnalgaji, Kashipur, Uttaranchal",Uttaranchal
7383,"₹ 55,000","15,000 km",2019,Honda,Others,"Uddham Singh Nagar, Rudrapur, Uttaranchal",Uttaranchal
7384,"₹ 30,000","11,000 km",2016,TVS,Heavy Duty Super XL,"Maheshpura, Kashipur, Uttaranchal",Uttaranchal
7385,"₹ 25,000","70,000 km",2009,Bajaj,Pulsar,"Clement Town, Dehradun, Uttaranchal",Uttaranchal
7386,"₹ 38,000","23,000 km",2016,Hero Honda,Super Splendor,"Pharma City, Selaqui, Uttaranchal",Uttaranchal
7387,"₹ 27,000","25,000 km",2014,Yamaha,FZS,"Basedi, Laksar, Uttaranchal",Uttaranchal
7388,"₹ 13,500","140,000 km",2002,Hero Honda,Splendor,"Tanda Ujjain, Kashipur, Uttaranchal",Uttaranchal
7389,"₹ 65,000","7,000 km",2020,Honda,CB,"Mehunwala, Dehradun, Uttaranchal",Uttaranchal
7390,"₹ 20,000","65,000 km",2006,Hero Honda,Achiever,"Tapoban, Rishikesh, Uttaranchal",Uttaranchal
7391,"₹ 1,17,999","18,654 km",2017,Royal Enfield,Classic,"CPWD Colony, Dehradun, Uttaranchal",Uttaranchal
7392,"₹ 80,000","27,000 km",2000,Royal Enfield,Bullet,"Nawar Saloni, Fatehpur Range Civil Township, Uttaranchal",Uttaranchal
7393,"₹ 19,999","35,000 km",2012,Hero,CD Dawn,"Mehunwala, Dehradun, Uttaranchal",Uttaranchal
7394,"₹ 45,000","22,000 km",2018,Hero,Splendor,"Mehunwala, Dehradun, Uttaranchal",Uttaranchal
7395,"₹ 30,000","30,500 km",2017,Hero,Passion,"Harigarh Dalipsingh, Kathgodam, Uttaranchal",Uttaranchal
7396,"₹ 1,15,000","15,000 km",2020,TVS,Apache RTR,"Lalkaun, Lalkuan, Uttaranchal",Uttaranchal
7397,"₹ 49,000","23,000 km",2018,Hero,Glamour,"Pandari, Sitarganj, Uttaranchal",Uttaranchal
7398,"₹ 46,000","26,000 km",2015,TVS,Apache RTR,"Uafalda, Kirtinagar, Uttaranchal",Uttaranchal
7399,"₹ 1,55,000","25,000 km",2019,Royal Enfield,Classic,"Doon Paramedical Coolege & Hospital, Dehradun, Uttaranchal",Uttaranchal
7400,"₹ 22,000","65,000 km",2010,Bajaj,Discover,"Uttari Khatari, Ramnagar, Uttaranchal",Uttaranchal
7401,"₹ 1,35,000","16,000 km",2018,Royal Enfield,Classic,"Miyanwala, Dehradun, Uttaranchal",Uttaranchal
7402,"₹ 26,500","63,000 km",2013,Bajaj,Pulsar,"Kichha, Rudrapur, Uttaranchal",Uttaranchal
7403,"₹ 55,000","70,000 km",2014,Bajaj,Pulsar,"Gangotri Vihar, Dehradun, Uttaranchal",Uttaranchal
7404,"₹ 2,80,000","6,200 km",2020,Royal Enfield,Continental GT,"Beora, Haldwani, Uttaranchal",Uttaranchal
7405,"₹ 70,000","5,500 km",2020,Hero,Super Splendor,"Pul Jatwara, Haridwar, Uttaranchal",Uttaranchal
7406,"₹ 16,000","30,000 km",2009,Hero Honda,Others,"Bajpur, Uttaranchal, India",Uttaranchal
7407,"₹ 90,000","33,000 km",2019,TVS,Apache RTR,"Chhatarpur, Rudrapur, Uttaranchal",Uttaranchal
7408,"₹ 1,55,000","11,300 km",2020,Bajaj,Others,"Bamori Malli, Haldwani, Uttaranchal",Uttaranchal
7409,"₹ 4,00,000","1,200 km",2016,Other Brands,Others,"Race Course, Dehradun, Uttaranchal",Uttaranchal
7410,"₹ 6,50,000","10,000 km",2016,Other Brands,Others,"Lakshman Jhula Enclve, Rishikesh, Uttaranchal",Uttaranchal
7411,"₹ 25,000","30,000 km",1997,Yamaha,Others,"Bara Khera, Gadarpur, Uttaranchal",Uttaranchal
7412,"₹ 20,500","2,500 km",2003,Hero,Splendor,"Jhabrera Bus Stand, Jhabrera, Uttaranchal",Uttaranchal
7413,"₹ 1,10,000","1,392 km",2019,TVS,Apache RTR,"Main Market, Manglaur, Uttaranchal",Uttaranchal
7414,"₹ 29,000","45,000 km",2012,Bajaj,Pulsar,"Aman Vihar, Dehradun, Uttaranchal",Uttaranchal
7415,,,,,,,Uttaranchal
7416,"₹ 78,000","15,000 km",2019,Bajaj,Pulsar,"Niranjan Pur, Dehradun, Uttaranchal",Uttaranchal
7417,"₹ 73,000","21,000 km",2018,Bajaj,Avenger,"Niranjan Pur, Dehradun, Uttaranchal",Uttaranchal
7418,"₹ 82,000","18,000 km",2018,TVS,Apache RTR,"Niranjan Pur, Dehradun, Uttaranchal",Uttaranchal
7419,"₹ 63,000","5,000 km",2021,Hero,Glamour,"Niranjan Pur, Dehradun, Uttaranchal",Uttaranchal
7420,"₹ 59,000","48,000 km",2016,Yamaha,FZS,"Kichha, Rudrapur, Uttaranchal",Uttaranchal
7421,"₹ 1,20,000","23,000 km",2016,Royal Enfield,Classic,"Mahpur, Manglaur, Uttaranchal",Uttaranchal
7422,"₹ 1,35,000","17,800 km",2018,KTM,RC,"Dunga Road, Dehradun, Uttaranchal",Uttaranchal
7423,"₹ 62,500","10,000 km",2020,Hero,Super Splendor,"Bahadurpur Khadar, Laksar, Uttaranchal",Uttaranchal
7424,"₹ 1,15,000","45,000 km",2015,Royal Enfield,Bullet,"Doiwala Chowk, Doiwala, Uttaranchal",Uttaranchal
7425,"₹ 62,000","11,000 km",2020,Honda,CB,"Mehunwala, Dehradun, Uttaranchal",Uttaranchal
7426,"₹ 50,000","39,000 km",2015,Bajaj,Pulsar,"Narendra Nagar, Rishikesh, Uttaranchal",Uttaranchal
7427,"₹ 47,000","25,000 km",2018,Hero,Splendor,"Mehunwala, Dehradun, Uttaranchal",Uttaranchal
7428,"₹ 20,000","30,000 km",2011,Yamaha,SZ,"Prem Nagar, Dehradun, Uttaranchal",Uttaranchal
7429,"₹ 37,000",35 km,2015,TVS,Apache RTR,"Bonda, Lansdowne, Uttaranchal",Uttaranchal
7430,"₹ 1,29,999","8,000 km",2021,TVS,Apache RTR,"Jageetpur, Haridwar, Uttaranchal",Uttaranchal
7431,"₹ 25,000","3,833 km",2004,Hero,Splendor,"Manpur Dewra, Herbertpur, Uttaranchal",Uttaranchal
7432,"₹ 55,000","14,120 km",2019,Hero,Splendor,"Zaurasi, Roorkee, Uttaranchal",Uttaranchal
7433,"₹ 92,000","25,000 km",2011,Royal Enfield,Bullet,"Monday Market, Mahua Kheraganj, Uttaranchal",Uttaranchal
7434,"₹ 60,000","14,000 km",2019,Honda,Others,"Dayalbgah Colony, Roorkee, Uttaranchal",Uttaranchal
7435,"₹ 50,000","23,890 km",2018,Hero,Splendor,"Pandari, Sitarganj, Uttaranchal",Uttaranchal
7436,"₹ 46,000","25,000 km",2014,Bajaj,Pulsar,"Simalchaur, Kotdwara, Uttaranchal",Uttaranchal
7437,"₹ 1,40,000","29,800 km",2012,Other Brands,Others,"Dallanwala, Dehradun, Uttaranchal",Uttaranchal
7438,"₹ 55,000","70,000 km",2014,Bajaj,Pulsar,"Gangotri Vihar, Dehradun, Uttaranchal",Uttaranchal
7439,"₹ 70,000","30,000 km",2018,TVS,Apache RTR,"Kano Goyan Colony, Roorkee, Uttaranchal",Uttaranchal
7440,"₹ 52,500","23,500 km",2018,Hero,Splendor,"Jaspur Patti Mansha, Jaspur, Uttaranchal",Uttaranchal
7441,"₹ 1,50,000",50 km,2019,Royal Enfield,Bullet,"Majra, Dehradun, Uttaranchal",Uttaranchal
7442,"₹ 35,000","40,000 km",2008,TVS,Others,"Lunthura, Pithoragarh, Uttaranchal",Uttaranchal
7443,"₹ 17,000",44 km,2011,Bajaj,Pulsar,"Mohalla Matawala, Landhaura, Uttaranchal",Uttaranchal
7444,"₹ 32,000",50 km,2015,Hero,Deluxe,"Phool Chaur, Haldwani, Uttaranchal",Uttaranchal
7445,"₹ 1,30,000","12,000 km",2017,Royal Enfield,Bullet,"Bhoora Rani, Rudrapur, Uttaranchal",Uttaranchal
7446,"₹ 60,000","10,000 km",2013,Bajaj,Avenger,"Govindpuri, Haridwar, Uttaranchal",Uttaranchal
7447,"₹ 80,000","5,085 km",2021,Hero,Others,"Doon IT Park, Dehradun, Uttaranchal",Uttaranchal
7448,"₹ 27,000","25,000 km",2015,Bajaj,Discover,"Uni, Ranikhet, Uttaranchal",Uttaranchal
7449,"₹ 16,000","50,000 km",2009,Hero Honda,Splendor,"Rawali Mahdood, SIDCUL Haridwar, Uttaranchal",Uttaranchal
7450,"₹ 1,22,000","37,000 km",2018,Royal Enfield,Bullet,"Patel Nagar, Dehradun, Uttaranchal",Uttaranchal
7451,"₹ 1,60,000","7,800 km",2020,Royal Enfield,Bullet,"MDDA Colony, Dehradun, Uttaranchal",Uttaranchal
7452,"₹ 26,000","25,000 km",2009,Bajaj,Pulsar,"Laxmanpuri, Mussoorie, Uttaranchal",Uttaranchal
7453,"₹ 46,000",40 km,2015,Bajaj,Pulsar,"Kund Colony, Gopeshwar, Uttaranchal",Uttaranchal
7454,"₹ 75,000","4,400 km",2018,Suzuki,Others,"Haldwani Cum Kathgodam, Haldwani, Uttaranchal",Uttaranchal
7455,"₹ 35,000","50,000 km",2011,TVS,Apache RTR,"Badowala, Dehradun, Uttaranchal",Uttaranchal
7456,"₹ 1,76,000","10,000 km",2019,KTM,RC,"Khatyari, Almora, Uttaranchal",Uttaranchal
7457,"₹ 1,10,000","17,800 km",2014,Royal Enfield,Classic,"Chukkuwala, Dehradun, Uttaranchal",Uttaranchal
7458,"₹ 55,000","17,000 km",2018,Hero,Others,"Kachnalgaji, Kashipur, Uttaranchal",Uttaranchal
7459,"₹ 1,15,000","12,000 km",2018,Yamaha,YZF R,"Thapliyal Gaon, Pauri, Uttaranchal",Uttaranchal
7460,"₹ 35,000","50,000 km",2011,TVS,Apache RTR,"Siddharth Nagar, SIDCUL Haridwar, Uttaranchal",Uttaranchal
7461,"₹ 45,000","41,000 km",2019,Bajaj,Platina,"Padali Gujar, Roorkee, Uttaranchal",Uttaranchal
7462,"₹ 44,000","45,000 km",2013,TVS,Apache RTR,"Kanseru, Barkot, Uttaranchal",Uttaranchal
7463,"₹ 20,000","22,000 km",2012,Bajaj,Pulsar,"Peerpura, Roorkee, Uttaranchal",Uttaranchal
7464,"₹ 71,000","8,000 km",2020,Hero,Passion,"Adarsh Vihar, Dehradun, Uttaranchal",Uttaranchal
7465,"₹ 85,000","13,000 km",2000,Royal Enfield,Bullet,"Shyam Nagar, Haridwar, Uttaranchal",Uttaranchal
7466,"₹ 22,500","48,578 km",2011,Honda,Others,"Adarsh Nagar, Roorkee, Uttaranchal",Uttaranchal
7467,,,,,,,Uttaranchal
7468,"₹ 29,000","25,000 km",2013,Hero,Splendor,"Mahpur, Manglaur, Uttaranchal",Uttaranchal
7469,"₹ 1,65,000","1,990 km",2018,Royal Enfield,Classic,"Rudrapur Industrial Area, Rudrapur, Uttaranchal",Uttaranchal
7470,"₹ 80,000","17,000 km",2020,Bajaj,Avenger,"Takari, Pithoragarh, Uttaranchal",Uttaranchal
7471,"₹ 55,000","44,000 km",2016,Suzuki,Gixxer,"Pandari, Sitarganj, Uttaranchal",Uttaranchal
7472,"₹ 17,000",0 km,2010,Bajaj,Pulsar,"Uniyal Gaon, Chamba, Uttaranchal",Uttaranchal
7473,"₹ 65,000","25,544 km",2019,Hero,Super Splendor,"Kichha, Rudrapur, Uttaranchal",Uttaranchal
7474,"₹ 1,10,000","15,700 km",2018,TVS,Apache RTR,"Ramkrushan Puram, Dehradun, Uttaranchal",Uttaranchal
7475,"₹ 1,70,000","13,000 km",2018,TVS,Star Sport,"Sindhauwali Dhauran, Dehradun, Uttaranchal",Uttaranchal
7476,"₹ 1,00,000","3,000 km",2021,Bajaj,Pulsar,"Karanpur, Dehradun, Uttaranchal",Uttaranchal
7477,"₹ 1,80,000","9,500 km",2019,Royal Enfield,Others,"Loharia Saltalla, Haldwani, Uttaranchal",Uttaranchal
7478,"₹ 35,000","45,000 km",2013,Bajaj,Pulsar,"Sherwani, Nainital, Uttaranchal",Uttaranchal
7479,"₹ 70,000","25,000 km",2016,Bajaj,Pulsar,"GE Premnagar, Dehradun, Uttaranchal",Uttaranchal
7480,"₹ 22,000","35,000 km",2011,Bajaj,Discover,"Brar Nagar, Rudrapur, Uttaranchal",Uttaranchal
7481,"₹ 25,000",0 km,2021,Other Brands,Others,"Chhatarpur, Rudrapur, Uttaranchal",Uttaranchal
7482,"₹ 79,000","18,000 km",2019,Bajaj,Pulsar,"Niranjan Pur, Dehradun, Uttaranchal",Uttaranchal
7483,"₹ 40,000","45,000 km",2012,Honda,CBR,"FRI and College Area, Dehradun, Uttaranchal",Uttaranchal
7484,"₹ 1,00,000","50,000 km",2007,Royal Enfield,Bullet,"Barrage Colony, Rishikesh, Uttaranchal",Uttaranchal
7485,"₹ 23,000","15,648 km",2007,Bajaj,Discover,"Phool Chaur, Haldwani, Uttaranchal",Uttaranchal
7486,"₹ 38,000","18,500 km",2017,Bajaj,Others,"Rajpur Road, Dehradun, Uttaranchal",Uttaranchal
7487,"₹ 38,000",49 km,2012,Bajaj,Pulsar,"Rawal, Gangolihat, Uttaranchal",Uttaranchal
7488,"₹ 20,000","49,000 km",2010,Bajaj,Platina,"Keshav Nagar, Laksar, Uttaranchal",Uttaranchal
7489,"₹ 65,000","12,500 km",2018,Hero,Super Splendor,"Pandari, Sitarganj, Uttaranchal",Uttaranchal
7490,"₹ 58,000","50,000 km",2015,Bajaj,Pulsar,"Dahg, Srinagar, Uttaranchal",Uttaranchal
7491,"₹ 52,000","21,000 km",2018,Bajaj,Pulsar,"Banjarawala, Dehradun, Uttaranchal",Uttaranchal
7492,"₹ 43,000","630,000 km",2015,Bajaj,Pulsar,"Salempur Bakkal, Laksar, Uttaranchal",Uttaranchal
7493,"₹ 28,000","3,272 km",2001,Hero,Splendor,"Muhammadpur, Roorkee, Uttaranchal",Uttaranchal
7494,"₹ 1,49,999","10,000 km",2015,Royal Enfield,Thunderbird,"Garhi Cant, Dehradun, Uttaranchal",Uttaranchal
7495,"₹ 1,30,000","41,666 km",2017,Royal Enfield,Classic,"Police Colony Rudrapur, Rudrapur, Uttaranchal",Uttaranchal
7496,"₹ 35,000","41,580 km",2013,Bajaj,Pulsar,"Virbhadra, Rishikesh, Uttaranchal",Uttaranchal
7497,"₹ 1,70,000","13,000 km",2018,TVS,Star Sport,"Sindhauwali Dhauran, Dehradun, Uttaranchal",Uttaranchal
7498,"₹ 40,000","50,000 km",2014,Bajaj,Discover,"South Civil Lines, Roorkee, Uttaranchal",Uttaranchal
7499,"₹ 48,000","50,000 km",2015,Yamaha,Fazer,"Haldwani Talli, Haldwani, Uttaranchal",Uttaranchal
7500,"₹ 24,500","28,000 km",2009,Hero,CD Deluxe,"Pushpanjali, Roorkee, Uttaranchal",Uttaranchal
7501,"₹ 30,000","36,000 km",2010,Bajaj,Pulsar,"Kewal Vihar, Dehradun, Uttaranchal",Uttaranchal
7502,"₹ 25,000",70 km,2009,Hero Honda,Splendor,"Chilkia, Ramnagar, Uttaranchal",Uttaranchal
7503,"₹ 45,000","17,000 km",2014,Honda,CD 110 Dream,"Sua Nagla, Rudrapur, Uttaranchal",Uttaranchal
7504,"₹ 35,000","46,743 km",2015,Bajaj,Pulsar,"Kankhal, Haridwar, Uttaranchal",Uttaranchal
7505,"₹ 75,000","11,500 km",2021,Hero,Splendor,"Devpur Mustakam, Haridwar, Uttaranchal",Uttaranchal
7506,"₹ 20,000","40,000 km",2009,Bajaj,Pulsar,"Prit Vihar, Dehradun, Uttaranchal",Uttaranchal
7507,"₹ 21,000","75,000 km",2009,Bajaj,Pulsar,"Adholwala, Dehradun, Uttaranchal",Uttaranchal
7508,"₹ 13,000",0 km,2006,Yamaha,Others,"Papapkariya, Banbasa, Uttaranchal",Uttaranchal
7509,"₹ 30,000","90,000 km",2015,Honda,CB,"Dharampur, Dehradun, Uttaranchal",Uttaranchal
7510,"₹ 23,000","10,000 km",2010,TVS,Apache RTR,"Mohalla Matawala, Landhaura, Uttaranchal",Uttaranchal
7511,"₹ 40,000","32,250 km",2014,TVS,Apache RTR,"Morawala Village, Dehradun, Uttaranchal",Uttaranchal
7512,"₹ 42,000","19,000 km",2011,Bajaj,Avenger,"Landour, Mussoorie, Uttaranchal",Uttaranchal
7513,"₹ 29,000","30,000 km",2011,Hero Honda,Splendor,"Rampur, Roorkee, Uttaranchal",Uttaranchal
7514,"₹ 35,000","35,000 km",2012,Bajaj,Pulsar,"Jhanda Chowk, Kotdwara, Uttaranchal",Uttaranchal
7515,"₹ 38,000","18,500 km",2013,Yamaha,FZS,"Ladpur, Dehradun, Uttaranchal",Uttaranchal
7516,"₹ 1,25,000","25,000 km",2018,Royal Enfield,Bullet,"GE Premnagar, Dehradun, Uttaranchal",Uttaranchal
7517,"₹ 37,000","30,000 km",2009,TVS,Apache RTR,"Chandak R F P 2, Pithoragarh, Uttaranchal",Uttaranchal
7518,"₹ 1,42,000","3,000 km",2019,KTM,RC,"Bhandari Bagh, Dehradun, Uttaranchal",Uttaranchal
7519,"₹ 1,40,000","3,300 km",2021,KTM,Others,"Lodhamandi, Haridwar, Uttaranchal",Uttaranchal
7520,"₹ 22,000","50,000 km",2013,Bajaj,Discover,"Chandal Garhi, Mussoorie, Uttaranchal",Uttaranchal
7521,"₹ 47,000","8,700 km",2007,Bajaj,Pulsar,"Toda Kalyanpur, Roorkee, Uttaranchal",Uttaranchal
7522,"₹ 1,70,000","9,000 km",2019,Other Brands,Others,"Jaspur Patti Mansha, Jaspur, Uttaranchal",Uttaranchal
7523,"₹ 25,000","25,000 km",2016,Honda,Dream Yuga,"Bahadarabad, SIDCUL Haridwar, Uttaranchal",Uttaranchal
7524,"₹ 25,000",0 km,2021,Other Brands,Others,"Shivalik Nagar, Haridwar, Uttaranchal",Uttaranchal
7525,"₹ 24,000","43,000 km",2009,TVS,Apache RTR,"Azad Nagar, Roorkee, Uttaranchal",Uttaranchal
7526,"₹ 8,000","22,000 km",2018,Hero,Splendor,"Prem Nagar, Roorkee, Uttaranchal",Uttaranchal
7527,"₹ 42,000","53,000 km",2013,Honda,CBR,"Kaladhungi, Uttaranchal, India",Uttaranchal
7528,"₹ 24,000","35,000 km",2012,Bajaj,Discover,"Karanpur, Dehradun, Uttaranchal",Uttaranchal
7529,"₹ 1,50,000","2,600 km",2017,Other Brands,Others,"Indraprasth Colony, Dehradun, Uttaranchal",Uttaranchal
7530,"₹ 20,000","60,000 km",2009,Bajaj,Discover,"Rampur, Roorkee, Uttaranchal",Uttaranchal
7531,"₹ 40,000","25,000 km",2018,Hero,Splendor,"Mandakani Vihar, Dehradun, Uttaranchal",Uttaranchal
7532,"₹ 27,000","31,000 km",2003,Hero Honda,Splendor,"Bara Khera, Gadarpur, Uttaranchal",Uttaranchal
7533,"₹ 53,000","23,400 km",2018,Hero,Splendor,"Jaspur Patti Mansha, Jaspur, Uttaranchal",Uttaranchal
7534,"₹ 85,000","33,000 km",2013,Royal Enfield,Thunderbird,"Shivlok, Dehradun, Uttaranchal",Uttaranchal
7535,"₹ 18,000","70,000 km",2012,TVS,Star City Plus,"Bangherimahabatpur, Roorkee, Uttaranchal",Uttaranchal
7536,"₹ 50,000",65 km,2019,Bajaj,Platina,"Adarsh Nagar, Roorkee, Uttaranchal",Uttaranchal
7537,"₹ 42,000","33,000 km",2013,Bajaj,Pulsar,"Mehunwala, Dehradun, Uttaranchal",Uttaranchal
7538,"₹ 28,000","26,000 km",2014,Bajaj,Discover,"Mehunwala, Dehradun, Uttaranchal",Uttaranchal
7539,"₹ 90,000","22,144 km",2014,Royal Enfield,Thunderbird,"Dhandri Bichli, Pauri, Uttaranchal",Uttaranchal
7540,"₹ 29,000","43,000 km",2013,Bajaj,Pulsar,"Raipur Area, Dehradun, Uttaranchal",Uttaranchal
7541,"₹ 55,000","26,500 km",2018,Hero,Super Splendor,"Pharma City, Selaqui, Uttaranchal",Uttaranchal
7542,"₹ 45,000","2,000 km",2016,Bajaj,Avenger,"Manpur Uttar, Haldwani, Uttaranchal",Uttaranchal
7543,"₹ 35,000","15,000 km",2018,Bajaj,CT 100,"Arya Nagar, Dehradun, Uttaranchal",Uttaranchal
7544,"₹ 1,85,000","20,000 km",2017,KTM,390 Duke ABS,"Raipur, Dehradun, Uttaranchal",Uttaranchal
7545,"₹ 64,500","8,000 km",2020,TVS,Star City Plus,"Muni Ki Reti, Rishikesh, Uttaranchal",Uttaranchal
7546,"₹ 22,000","35,000 km",2012,Yamaha,FZ,"Mehu Wala Mafi, Dehradun, Uttaranchal",Uttaranchal
7547,"₹ 35,000","30,000 km",2012,Bajaj,Avenger,"Pragatipuram, Rishikesh, Uttaranchal",Uttaranchal
7548,"₹ 60,000","15,500 km",2019,Hero,Splendor,"Pandari, Sitarganj, Uttaranchal",Uttaranchal
7549,"₹ 75,000","23,000 km",2018,Bajaj,Pulsar,"Pipali, New Tehri, Uttaranchal",Uttaranchal
7550,"₹ 58,000","54,000 km",2015,Yamaha,FZS,"GMS Road, Dehradun, Uttaranchal",Uttaranchal
7551,"₹ 40,000","45,000 km",2014,Bajaj,Avenger,"Pnb Enclave, Dehradun, Uttaranchal",Uttaranchal
